Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0193,1982,1983,December 1982/January 1983,Robinson Racing Products,Robinson Racing sticker-and-catalogue mailer,Catalog mailer,v1.1 chronological census,EPH-0193,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/58-december%2Fjanuary-eighty-two,Dated period-publication placement
CHR-0081,1982,1982,June/July 1982,Stadium Cycles; Atomic Star,Stadium Cycles Atomic Star range advertisement,Magazine advertisement,v1.1 chronological census,EPH-0081,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0082,1982,1982,June/July 1982,Ron Kitching; SunTour; Dia-Compe; MKS; Tange,Ron Kitching BMX component-distributor brand list,Distributor price list,v1.1 chronological census,EPH-0082,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0083,1982,1982,June/July 1982,Raleigh; BMX Action Bike,Raleigh Raceline event-listing service,Event notice / contact flyer,v1.1 chronological census,EPH-0083,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0084,1982,1982,June/July 1982,Halfords,Halfords free BMX jersey promotion,Event prize promotion,v1.1 chronological census,EPH-0084,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0085,1982,1982,June/July 1982,Hotshot BMX Racing,Hotshot BMX complete-bike special and petrol bonus,Retailer advertisement / price list,v1.1 chronological census,EPH-0085,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0086,1982,1982,June/July 1982,Hotshot BMX Racing,Hotshot free price-list and sticker mailer,Dealer price-list / sticker offer,v1.1 chronological census,EPH-0086,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0087,1982,1982,June/July 1982,UKBMX; Tucker's Tornadoes,Guisborough national race report,Product-history object,v1.1 chronological census,EPH-0087,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0088,1982,1982,June/July 1982,Diamond Back; Tucker's Tornadoes,Diamond Back northern-team sponsorship notice,Factory-team history,v1.1 chronological census,EPH-0088,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0089,1982,1982,June/July 1982,GT; Greg Hill,GT Pro 4 road and race test,Product-history object,v1.1 chronological census,EPH-0089,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0090,1982,1982,June/July 1982,GT,GT Pro 4 specification sheet,Product literature,v1.1 chronological census,EPH-0090,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0091,1982,1982,June/July 1982,BMX Action Bike; James Black,Bermology track-building guide,Product literature,v1.1 chronological census,EPH-0091,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0092,1982,1982,June/July 1982,Redline; Keith Wilson,Keith Wilson Redline rider profile,Rider/model naming history,v1.1 chronological census,EPH-0092,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0093,1982,1982,June/July 1982,BMX Action Bike; SE Racing; PK Ripper,PK Ripper Radical Art competition,Contest entry form / promotion,v1.1 chronological census,EPH-0093,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0094,1982,1982,June/July 1982,Neal Stevens; BMX Action Bike,Neal Stevens State of the Art feature,Product-history object,v1.1 chronological census,EPH-0094,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0095,1982,1982,June/July 1982,Shiner; SE Racing,Shiner SE Racing news and free-decal mailer,Information-pack mailer,v1.1 chronological census,EPH-0095,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0096,1982,1982,June/July 1982,GT; Greg Hill,GT racing and dealer advertisement,Team/product advertisement,v1.1 chronological census,EPH-0096,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0097,1982,1982,June/July 1982,De Ver Cycles,De Ver Cycles BMX bargains listing,Dealer advertisement / price-list lead,v1.1 chronological census,EPH-0097,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0098,1982,1982,June/July 1982,Max,Max chainring carrying bags,Product announcement / kit,v1.1 chronological census,EPH-0098,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0099,1982,1982,June/July 1982,SunTour,SunTour HL-100 headset locking nut,Product announcement / kit,v1.1 chronological census,EPH-0099,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0100,1982,1982,June/July 1982,Oakley; Gecko,Oakley O/20 goggle product notice,Product literature,v1.1 chronological census,EPH-0100,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0101,1982,1982,June/July 1982,Torker; Alans,Torker Ultra 4 lightweight stem,Product announcement / kit,v1.1 chronological census,EPH-0101,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0102,1982,1982,June/July 1982,Renthal; Mongoose,Renthal wide-rise handlebar range,Product literature,v1.1 chronological census,EPH-0102,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0103,1982,1982,June/July 1982,BMX Action Bike; Wonder Light,ABMX Wonder Light street-safety offer,Information-pack mailer,v1.1 chronological census,EPH-0103,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0104,1982,1982,June/July 1982,Huffy,Huffy Pro Thunder Competition Certified range,Magazine advertisement,v1.1 chronological census,EPH-0104,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0105,1982,1982,June/July 1982,Race Inc; Cav Strutt,Race Inc Aero special feature,Product-history object,v1.1 chronological census,EPH-0105,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0106,1982,1982,June/July 1982,SJK Products; Steve Woolley,SJK British chromoly race-bike test,Product-history object,v1.1 chronological census,EPH-0106,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0107,1982,1982,June/July 1982,Cyclone Bikes; BMX Action Bike,Cyclone Bikes seven-sticker packet offer,Information-pack mailer,v1.1 chronological census,EPH-0107,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0108,1982,1982,June/July 1982,UKBMX; IBMXF,UKBMX national rule-book notice,Product literature,v1.1 chronological census,EPH-0108,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/14-june%2Fjuly-eighty-two,Dated period-publication placement
CHR-0137,1982,1982,October/November 1982,Puch Murray,Puch Murray competition BMX range advertisement,Magazine advertisement,v1.1 chronological census,EPH-0137,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0138,1982,1982,October/November 1982,Redline; Gecko,Redline 400 Series durability advertisement,Magazine advertisement,v1.1 chronological census,EPH-0138,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0139,1982,1982,October/November 1982,Hot Wheels BMX Centre; Shimano,Hot Wheels BMX Centre Shimano price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0139,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0140,1982,1982,October/November 1982,Kuwahara; E.T.,Kuwahara E.T. Special product announcement,Product announcement / kit,v1.1 chronological census,EPH-0140,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0141,1982,1982,October/November 1982,BMX Action Bike,BMX track-openings and construction logbook,Archive collection,v1.1 chronological census,EPH-0141,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0142,1982,1982,October/November 1982,Shiner; SE Racing; Panda; KHS,"Shiner Panda, SE Racing, and KHS range advertisement",Dealer/shop advertisement,v1.1 chronological census,EPH-0142,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0143,1982,1982,October/November 1982,Retailer unresolved,Adjustable car cycle-rack advertisement,Product literature,v1.1 chronological census,EPH-0143,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0144,1982,1982,October/November 1982,Skyway; Hotshot BMX,Skyway Tuff wheels with alloy hubs launch,Product announcement / kit,v1.1 chronological census,EPH-0144,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0145,1982,1982,October/November 1982,Skyway; Hotshot BMX; Andy Patterson,Skyway information and Andy Patterson poster mailer,Information-pack mailer,v1.1 chronological census,EPH-0145,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0146,1982,1982,October/November 1982,Alpine Action; BMX Action Bike,Alpine Action one-hundred-pound advertisement-design contest,Contest entry form / promotion,v1.1 chronological census,EPH-0146,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0147,1982,1982,October/November 1982,Murray; Puch,Murray and Puch test-range mailer with free membership,Catalog mailer / advertisement,v1.1 chronological census,EPH-0147,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0148,1982,1982,October/November 1982,BMX Action Bike,BMX Action Bike race-shirt mailer,Information-pack mailer,v1.1 chronological census,EPH-0148,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0149,1982,1982,October/November 1982,E.T.; Kuwahara; Steven Spielberg,E.T. film and Kuwahara bicycle feature,Product-history object,v1.1 chronological census,EPH-0149,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0150,1982,1982,October/November 1982,Pro-Lite; Freewheeler Leisure Products,Pro-Lite information-pack and decal mailer,Information-pack mailer,v1.1 chronological census,EPH-0150,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0151,1982,1982,October/November 1982,BMX Action Bike,ABMX Bonanza reader survey competition,Contest entry form / promotion,v1.1 chronological census,EPH-0151,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0152,1982,1982,October/November 1982,AMF; BMX Action Bike,AMF Scorcher 7 reader-survey prize,Event prize promotion,v1.1 chronological census,EPH-0152,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0153,1982,1982,October/November 1982,Reynolds; BMX Action Bike,Reynolds 531 BMX frame-and-fork survey prize,Event prize promotion,v1.1 chronological census,EPH-0153,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0154,1982,1982,October/November 1982,Mongoose; Ammaco,Team Mongoose factory-direct value advertisement,Team/product advertisement,v1.1 chronological census,EPH-0154,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0155,1982,1982,October/November 1982,BMX Action Bike,ABMX race nutrition and training article,Product literature,v1.1 chronological census,EPH-0155,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0156,1982,1982,October/November 1982,BMX Invader; Action Bikes,BMX Invader and Action Bikes monthly specials,Retailer advertisement / price list,v1.1 chronological census,EPH-0156,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0157,1982,1982,October/November 1982,Huffy,Huffy Pro Lightning preview,Product-history object,v1.1 chronological census,EPH-0157,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0158,1982,1982,October/November 1982,BMX Action Bike; Kuwahara,Stolen Kuwahara notice and subscription reward,Event notice / contact flyer,v1.1 chronological census,EPH-0158,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0159,1982,1982,October/November 1982,Diamond Back; Pro-Star; Freewheeler,Diamond Back Silver Streak information-pack placement,Information-pack mailer,v1.1 chronological census,EPH-0159,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0160,1982,1982,October/November 1982,Kuwahara; Gecko,Kuwahara one-hundred-rider team recruitment offer,Factory-team history,v1.1 chronological census,EPH-0160,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0161,1982,1982,October/November 1982,Holdsworth BMX Centres,Holdsworth BMX Centres multi-brand advertisement,Dealer/shop advertisement,v1.1 chronological census,EPH-0161,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0162,1982,1982,October/November 1982,Bolton BMX Centre,Bolton BMXmas Club Supadeal,Dealer advertisement / price-list lead,v1.1 chronological census,EPH-0162,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
CHR-0163,1982,1982,October/November 1982,Haro Designs,Haro number-plate heritage advertisement,Product-history object,v1.1 chronological census,EPH-0163,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/25-october%2Fnovember-eighty-two,Dated period-publication placement
