Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0475,1983,1983,October 1983,Just BMX; Skyway; Diamond Back; Takagi,Just BMX October special-offer price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0475,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0476,1983,1983,October 1983,Retro Products,Retro British component line advertisement,Product announcement / kit,v1.2 chronological census,EPH-0476,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0477,1983,1983,October 1983,UK BMX dealers,Avon and national BMX dealer directory,Manufacturer/distributor catalog page,v1.2 chronological census,EPH-0477,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0478,1983,1983,October 1983,Marlboro; Zapper,Marlboro Zapper force bicycle campaign,Magazine advertisement,v1.2 chronological census,EPH-0478,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0479,1983,1983,October 1983,IBMXF,IBMXF 1984 World Championship rule-change notice,Archive collection,v1.2 chronological census,EPH-0479,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0480,1983,1983,October 1983,IBMXF; British riders,1983 Worlds Best of British results,Archive collection,v1.2 chronological census,EPH-0480,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0481,1983,1983,October 1983,Leechi; Landar Components,Leechi BMX brake-component advertisement,Product literature,v1.2 chronological census,EPH-0481,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0482,1983,1983,October 1983,Halfords; Kashimax; Trax Pro; Dia-Compe,Halfords October BMX accessories campaign,Retailer advertisement / price list,v1.2 chronological census,EPH-0482,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0483,1983,1983,October 1983,Edwardes BMX Centre; Mongoose; JAG; Suzue,Edwardes BMX Centre October new-product list,Retailer advertisement / price list,v1.2 chronological census,EPH-0483,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0484,1983,1983,October 1983,MT Racing; SmartFox; SilverFox; SuperFox,MT Racing Fox Factor bicycle campaign,Magazine advertisement,v1.2 chronological census,EPH-0484,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0485,1983,1983,October 1983,Ian Johnson Bikesport; Diamond Back,Ian Johnson Bikesport Belfast BMX advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0485,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0486,1983,1983,October 1983,Purley Cycle Sport,Purley Cycle Sport brand-stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0486,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0487,1983,1983,October 1983,Pedal Power York; Sugino,Pedal Power York flight-crank offer,Retailer advertisement / price list,v1.2 chronological census,EPH-0487,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0488,1983,1983,October 1983,S. M. Bishop,Bishop’s Burner Club and BMX dealer promotion,Dealer/shop advertisement,v1.2 chronological census,EPH-0488,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0489,1983,1983,October 1983,Fosters BMX Centre; Raleigh,Fosters BMX Centre October Raleigh offer,Retailer advertisement / price list,v1.2 chronological census,EPH-0489,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0490,1983,1983,October 1983,BMX Cheltenham,BMX Cheltenham stock and credit advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0490,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0491,1983,1983,October 1983,Radcity; Skyway; Redline,Radcity race-frame and wheel service advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0491,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0492,1983,1983,October 1983,Yeovil BMX Shop,Yeovil BMX Shop free mail-order list,Catalog mailer,v1.2 chronological census,EPH-0492,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0493,1983,1983,October 1983,BMX Centre Mousehole,BMX Centre Mousehole October stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0493,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0494,1983,1983,October 1983,Pedalers,Pedalers custom-build and part-exchange advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0494,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0495,1983,1983,October 1983,Doug Cycles; Huffy; Firebird; Redline,Doug Cycles October complete-bike advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0495,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0496,1983,1983,October 1983,Cranks Cycle Centre,Cranks Cycle Centre West London advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0496,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0497,1983,1983,October 1983,Queensmead Cycles; Surrey Cycles; Skyway,Queensmead and Surrey Cycles Skyway promotion,Retailer advertisement / price list,v1.2 chronological census,EPH-0497,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0498,1983,1983,October 1983,Allen’s Barnsley,Allen’s Barnsley October component price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0498,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0499,1983,1983,October 1983,Raleigh; BMX Action Bike,Raleigh Raceline weekend event-information service,Event notice / contact flyer,v1.2 chronological census,EPH-0499,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0500,1983,1983,October 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike October ten-issue subscription offer,Catalog mailer,v1.2 chronological census,EPH-0500,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0397,1983,1983,September 1983,ACS; Gecko Leisure Products,ACS Z-Rims no-quibble guarantee campaign,Product literature,v1.2 chronological census,EPH-0397,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0398,1983,1983,September 1983,Strongs Bicycles,Strongs Bicycles free sticker-brochure mailer,Information-pack mailer,v1.2 chronological census,EPH-0398,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0399,1983,1983,September 1983,G-Wheels,G-Wheels custom-built BMX shop advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0399,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0400,1983,1983,September 1983,BMX Centres Lewisham and Greenwich,Lewisham and Greenwich BMX Centres stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0400,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0401,1983,1983,September 1983,Patterson; Hotshot BMX Racing,Patterson Pro 4130 frame advertisement,Product literature,v1.2 chronological census,EPH-0401,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0402,1983,1983,September 1983,Hotshot BMX Racing,Hotshot imported-product line card,Manufacturer/distributor catalog page,v1.2 chronological census,EPH-0402,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0403,1983,1983,September 1983,IBMXF; Clint Miller; Louis Mears; BMX Action Bike,1983 IBMXF World Championship results report,Archive collection,v1.2 chronological census,EPH-0403,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0404,1983,1983,September 1983,Waldens BMX Headquarters,Waldens BMX Headquarters September specials,Retailer advertisement / price list,v1.2 chronological census,EPH-0404,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0405,1983,1983,September 1983,Dales Cycles,Dales Cycles Glasgow BMX headquarters advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0405,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0406,1983,1983,September 1983,Bunney’s Bikes; Yes,Bunney’s GT Yes helmet introduction offer,Retailer advertisement / price list,v1.2 chronological census,EPH-0406,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0407,1983,1983,September 1983,Halfords; Suntour; Trax Pro; Cobra,Halfords BMX accessories price campaign,Retailer advertisement / price list,v1.2 chronological census,EPH-0407,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0408,1983,1983,September 1983,Ron Kitching; Rivat; Minoura; MKS,"Harrogate product roundup: Rivat, Minoura, MKS, and brake controls",Product announcement / kit,v1.2 chronological census,EPH-0408,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0409,1983,1983,September 1983,Surrey BMX; Kuwahara; GT; Torker; Haro; Hutch; Skyway,Surrey BMX September comprehensive price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0409,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0410,1983,1983,September 1983,European BMX Championship; Tim March; Andy Patterson; BMX Action Bike,1983 European Championships Dijon deciding-round report,Archive collection,v1.2 chronological census,EPH-0410,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0411,1983,1983,September 1983,Raleigh; Danny Stabielli; Craig Schofield,Raleigh Champions of Europe Burner campaign,Team advertisement,v1.2 chronological census,EPH-0411,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0412,1983,1983,September 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,September 1983 BMX race calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0412,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0413,1983,1983,September 1983,Bob Medrano; BMX Action Bike,Bob Medrano mid-air moves instructional feature,Product literature,v1.2 chronological census,EPH-0413,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0414,1983,1983,September 1983,BMX Action Bike; Skyway,Skyway TA frame-and-fork giveaway,Contest entry form / promotion,v1.2 chronological census,EPH-0414,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0415,1983,1983,September 1983,KD Racing; Diamond Back; Mongoose; Kuwahara,KD Racing BMX brands and indoor-track advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0415,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0416,1983,1983,September 1983,Bristol BMX retailer; Diamond Back; Mongoose; PK Ripper,Bristol custom-built BMX price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0416,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0417,1983,1983,September 1983,CW; Hotwheels,CW racer handlebar range advertisement,Product literature,v1.2 chronological census,EPH-0417,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0418,1983,1983,September 1983,Boss,Boss Reynolds 501 handbuilt BMX launch,Product announcement / kit,v1.2 chronological census,EPH-0418,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0419,1983,1983,September 1983,Neil Stevens; BMX Action Bike,Neil Stevens bar-hop instructional feature,Product literature,v1.2 chronological census,EPH-0419,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0420,1983,1983,September 1983,GT; Greg Hill; GB GT,"GT Greg Hill poster, stickers, and price-list mailer",Information-pack mailer,v1.2 chronological census,EPH-0420,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0421,1983,1983,September 1983,UK BMX dealer network; Diamond Back; Mongoose; Firebird; Hutch,September next-generation BMX dealer network campaign,Manufacturer/distributor catalog page,v1.2 chronological census,EPH-0421,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0422,1983,1983,September 1983,MK Cycles; Haro,MK Cycles Haro bargain and custom-wheel advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0422,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0423,1983,1983,September 1983,BMX Action Bike; Geoff Barraclough; Ian Buckden,Grease Monkey freewheel service guide,Product literature,v1.2 chronological census,EPH-0423,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0424,1983,1983,September 1983,JMC; BMX Action Bike,JMC Mini editorial test,Product-history object,v1.2 chronological census,EPH-0424,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0425,1983,1983,September 1983,BMX Action Bike; Tim March; Jamie Vince,ABMX Scrapbook cruiser-racing feature,Archive collection,v1.2 chronological census,EPH-0425,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0426,1983,1983,September 1983,UKBMX,UKBMX national rankings noticeboard,Archive collection,v1.2 chronological census,EPH-0426,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0427,1983,1983,September 1983,Faze 7; Haro; Hutch; GT; Skyway,"Faze 7 frames, wheels, apparel, and complete-bike price list",Retailer advertisement / price list,v1.2 chronological census,EPH-0427,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0428,1983,1983,September 1983,Suntal Cycles; Diamond Back; Kuwahara; Yamaha,Suntal Cycles September complete-bike and component prices,Retailer advertisement / price list,v1.2 chronological census,EPH-0428,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0429,1983,1983,September 1983,UKBMX,UKBMX membership and insurance-extension application,Event registration coupon,v1.2 chronological census,EPH-0429,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0430,1983,1983,September 1983,Shimano; Middlemores,Shimano DX chromoly freewheel technical advertisement,Product literature,v1.2 chronological census,EPH-0430,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0431,1983,1983,September 1983,Cycling 2000; Hutch; Shimano; Skyway; ACS,Cycling 2000 September mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0431,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0432,1983,1983,September 1983,Edinburgh BMX retailer; Kuwahara; Diamond Back; Mongoose,Edinburgh BMX shop September clearout and component prices,Retailer advertisement / price list,v1.2 chronological census,EPH-0432,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0433,1983,1983,September 1983,BMX Action Bike; UKBMX Publications,ABMX September Sales and Swaps marketplace,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0433,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0434,1983,1983,September 1983,Kuwahara; BMX Action Bike,Kuwahara Nova editorial test,Product-history object,v1.2 chronological census,EPH-0434,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0435,1983,1983,September 1983,Tracy McKinney; BMX Action Bike,Tracy McKinney Me & My Bike profile,Archive collection,v1.2 chronological census,EPH-0435,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0436,1983,1983,September 1983,BMX Action Bike; period manufacturers,September Trick Stuff product roundup,Product announcement / kit,v1.2 chronological census,EPH-0436,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0437,1983,1983,September 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike September back-copy mailer,Catalog mailer,v1.2 chronological census,EPH-0437,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0438,1983,1983,September 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike September binder offer,Catalog mailer,v1.2 chronological census,EPH-0438,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0439,1983,1983,September 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike September subscription offer,Catalog mailer,v1.2 chronological census,EPH-0439,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0440,1983,1983,September 1983,King Sticker,King Sticker September packet offer,Information-pack mailer,v1.2 chronological census,EPH-0440,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0441,1983,1983,September 1983,SportsPlus,SportsPlus BMX track-design service campaign,Product literature,v1.2 chronological census,EPH-0441,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0442,1983,1983,September 1983,Skyway,Skyway coaster conversion-kit announcement,Product announcement / kit,v1.2 chronological census,EPH-0442,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0443,1983,1983,September 1983,Yes,Yes motorized-visor helmet announcement,Product announcement / kit,v1.2 chronological census,EPH-0443,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0444,1983,1983,September 1983,Hutch; Damion Myles,Hutch United Kingdom factory-team formation notice,Factory-team history,v1.2 chronological census,EPH-0444,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0445,1983,1983,September 1983,TI Reynolds; Raleigh,TI Reynolds experimental aero-tubing notice,Product announcement / kit,v1.2 chronological census,EPH-0445,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0446,1983,1983,September 1983,BMX Action Bike; local authorities and clubs,September United Kingdom BMX track-development roundup,Archive collection,v1.2 chronological census,EPH-0446,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0447,1983,1983,September 1983,BMX Action Bike,Stunting over-the-bars instructional feature,Product literature,v1.2 chronological census,EPH-0447,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-0448,1983,1983,September 1983,Sid; BMX Action Bike,Sid’s Amazing Leap stunt documentation,Archive collection,v1.2 chronological census,EPH-0448,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,Dated/period placement
CHR-033,1985,1985,1985,Mongoose,1985 Repco price list — Mongoose and parts,Distributor price list,v0.8,EPH-0042,,MEDIUM,https://www.bloggingadeadhorse.com/hotfoot2.php,Dated/period placement
CHR-034,1985,1985,Summer 1985,Redline,RL 20 II Prostyler first dedicated freestyle kit,Product announcement / kit,v0.8,EPH-0038,,MEDIUM-HIGH,https://www.redlinevintagebmx.com/the-rl-40-project,Dated/period placement
CHR-035,1987,1987,1987,Dia-Compe,1987 Dia-Compe 182 Aerial Brake Lever,Product literature,v0.5 inherited,EPH-0005,,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1987-diacompe-182-aerial-brake-lever--731623901972849898/,Dated/period placement
CHR-040,1987,1987,1987,Dyno,DYNO Tour promotional stop listing,Tour promotion / route notice,v0.9,EPH-0058,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-042,1987,1987,1987-05-02,Local organizer; Rob Staiger contact,"Ramp Jam — Moorhead, Minnesota",Event notice / contact flyer,v0.9,EPH-0057,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Plus/issues/243-may-nineteen-eighty-seven,Dated/period placement
CHR-036,1987,1987,1987-05-02 to 1987-05-03,AFA,AFA Expert & Pro Contest — Austin,Event entry / pre-registration advertisement,v0.9,EPH-0052,,HIGH,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-041,1987,1987,August 1987,GT; Dyno; Haro; Auburn,Dynamic BMX complete-bike price advertisement,Retailer advertisement / price list,v0.6,EPH-0020,,MEDIUM-HIGH for clear rows,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-037,1987,1987,Deadline 1987-09-28; drawing 1987-10-05,GT; BMX Plus!,BMX Plus! / GT Hide-A-Contest,Contest entry form,v0.9,EPH-0053,DUP-GT-HIDE-CONTEST,HIGH for dates,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-038,1987,1987,Deadline 1987-09-28; drawing 1987-10-05,GT; BMX Plus!,BMX Plus! / GT Hide-A-Contest entry form,Contest entry form / promotion,v0.6,EPH-0022,DUP-GT-HIDE-CONTEST,HIGH for dates,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-039,1987,1987,July 1987,GT; Dyno; Skyway; Haro,Complete-bike mail-order price advertisement,Retailer advertisement / price list,v0.6,EPH-0021,,MEDIUM-HIGH for clear rows,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-043,1990,1990,1990,Haro,1990 Haro BMX Catalog,Catalog,v0.5 inherited,EPH-0004,DUP-HARO-1990-CAT,LOW-MEDIUM,https://storage.googleapis.com/dioyjtkukhpqse/haro-bmx-catalog.html,Dated/period placement
CHR-044,1990,1990,1990,Haro,1990 Haro BMX Catalog,Catalog,v0.7,EPH-0023,DUP-HARO-1990-CAT,HIGH for existence,https://archive.harobikes.com/bmx,Dated/period placement
CHR-045,1990,1990,1990,Haro,1990 Haro Group 1A,Catalog model page,v0.7,EPH-0024,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1a.html,Dated/period placement
CHR-046,1990,1990,1990,Haro,1990 Haro Group 1B,Catalog model page,v0.7,EPH-0025,,MEDIUM,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1b.html,Dated/period placement
CHR-047,1990,1990,1990,Haro,1990 Haro Group 1C,Catalog model page,v0.7,EPH-0026,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1c.html,Dated/period placement
CHR-048,1990,1990,1990,Haro,1990 Haro Invert,Catalog model page,v0.7,EPH-0028,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/invert.html,Dated/period placement
CHR-049,1990,1990,1990,Haro,1990 Haro Master / Team Master,Catalog model page,v0.7,EPH-0027,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/master.html,Dated/period placement
CHR-050,1990,1990,1990,Haro,1990 Haro Shredder,Catalog model list,v0.7,EPH-0029,,MEDIUM,https://www.bmx-catalogue.com/advanced-search.html,Dated/period placement
CHR-051,1991,1991,1991 catalog; ad in Nov 1991,Haro; Fusion,1991 Haro/Fusion catalog offer,Catalog mailer / advertisement,v0.7,EPH-0030,DUP-HARO-1991-MAILER,HIGH for offer,https://www.previouspage.co.uk/issues/131-november-nineteen-ninety-one,Dated/period placement
CHR-052,1991,1991,Advertisement in Nov 1991,Haro; Fusion; West Coast Cycle,1991 Haro/Fusion catalog request,Catalog mailer,v0.9,EPH-0055,DUP-HARO-1991-MAILER,HIGH,https://www.previouspage.co.uk/issues/131-november-nineteen-ninety-one,Dated/period placement
CHR-053,1992,1992,1992,GT; Dyno,1992 GT/Dyno Product Catalog,Catalog,v0.5 inherited,EPH-0002,DUP-GTD-1992,MEDIUM,https://in.pinterest.com/pin/1011550766308215575/,Dated/period placement
CHR-054,1992,1992,1992,GT; Dyno,1992 GT/Dyno Product Catalog,Catalog,v0.6,EPH-0017,DUP-GTD-1992,MEDIUM,https://in.pinterest.com/pin/1011550766308215575/,Dated/period placement
CHR-055,1996,1996,1996,GT; Dyno,1996 GT/Dyno — The BMX & Freestyle Catalog,Catalog,v0.5 inherited,EPH-0001,DUP-GTD-1996,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1996-gtdyno-the-bmx-freestyle-catalog--491877590560035755/,Dated/period placement
CHR-056,1996,1996,1996,GT; Dyno,1996 GT/Dyno — The BMX & Freestyle Catalog,Catalog,v0.6,EPH-0018,DUP-GTD-1996,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1996-gtdyno-the-bmx-freestyle-catalog--491877590560035755/,Dated/period placement
CHR-057,1997,1997,1997,Hoffman Bikes,1997 Hoffman catalog — George model specification,Catalog,v0.5 inherited,EPH-0007,,HIGH for reference existence; MEDIUM for interpreted model data,https://bmxmuseum.com/reference/1911,Dated/period placement
CHR-058,1999,1999,1999,GT; Dyno,1999 GT/Dyno BMX/Freestyle — Part 2,Catalog,v0.5 inherited,EPH-0003,DUP-GTD-1999-P2,LOW-MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1999-gtdyno-bmxfreestyle-part-2-in-2025--798192733998105769/,Dated/period placement
CHR-059,1999,1999,1999,GT; Dyno,1999 GT/Dyno BMX/Freestyle — Part 2,Catalog,v0.6,EPH-0019,DUP-GTD-1999-P2,LOW-MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1999-gtdyno-bmxfreestyle-part-2-in-2025--798192733998105769/,Dated/period placement
