Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0075,Hotshot BMX complete-bike special and petrol bonus,Hotshot BMX Racing,June/July 1982,Retailer advertisement / price list,1,EPH-0085,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0075,PKR-CAT-002,Advertisements and price lists
OBJ-0076,Hotshot free price-list and sticker mailer,Hotshot BMX Racing,June/July 1982,Dealer price-list / sticker offer,1,EPH-0086,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending. Duplicate relationship review open against EPH-0240 (Hotshot price-list / free-sticker campaign).,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0076,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0077,Guisborough national race report,UKBMX; Tucker's Tornadoes,June/July 1982,Product-history object,1,EPH-0087,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0077,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0078,Diamond Back northern-team sponsorship notice,Diamond Back; Tucker's Tornadoes,June/July 1982,Factory-team history,1,EPH-0088,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0078,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0079,GT Pro 4 road and race test,GT; Greg Hill,June/July 1982,Product-history object,1,EPH-0089,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0079,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0080,GT Pro 4 specification sheet,GT,June/July 1982,Product literature,1,EPH-0090,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0080,PKR-CAT-001,Catalogs and product literature
OBJ-0081,Bermology track-building guide,BMX Action Bike; James Black,June/July 1982,Product literature,1,EPH-0091,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0081,PKR-CAT-001,Catalogs and product literature
OBJ-0082,Keith Wilson Redline rider profile,Redline; Keith Wilson,June/July 1982,Rider/model naming history,1,EPH-0092,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0082,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0083,PK Ripper Radical Art competition,BMX Action Bike; SE Racing; PK Ripper,June/July 1982,Contest entry form / promotion,1,EPH-0093,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0083,PKR-CAT-004,Contests and promotions
OBJ-0084,Neal Stevens State of the Art feature,Neal Stevens; BMX Action Bike,June/July 1982,Product-history object,1,EPH-0094,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0084,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0085,Shiner SE Racing news and free-decal mailer,Shiner; SE Racing,June/July 1982,Information-pack mailer,1,EPH-0095,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0085,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0086,GT racing and dealer advertisement,GT; Greg Hill,June/July 1982,Team/product advertisement,1,EPH-0096,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0086,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0087,De Ver Cycles BMX bargains listing,De Ver Cycles,June/July 1982,Dealer advertisement / price-list lead,1,EPH-0097,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0087,PKR-CAT-007,Dealers and distributors
OBJ-0088,Max chainring carrying bags,Max,June/July 1982,Product announcement / kit,1,EPH-0098,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0088,PKR-CAT-008,Product announcements and technical material
OBJ-0089,SunTour HL-100 headset locking nut,SunTour,June/July 1982,Product announcement / kit,1,EPH-0099,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0089,PKR-CAT-008,Product announcements and technical material
OBJ-0090,Oakley O/20 goggle product notice,Oakley; Gecko,June/July 1982,Product literature,1,EPH-0100,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0090,PKR-CAT-001,Catalogs and product literature
OBJ-0091,Torker Ultra 4 lightweight stem,Torker; Alans,June/July 1982,Product announcement / kit,1,EPH-0101,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0091,PKR-CAT-008,Product announcements and technical material
OBJ-0092,Renthal wide-rise handlebar range,Renthal; Mongoose,June/July 1982,Product literature,1,EPH-0102,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0092,PKR-CAT-001,Catalogs and product literature
OBJ-0093,ABMX Wonder Light street-safety offer,BMX Action Bike; Wonder Light,June/July 1982,Information-pack mailer,1,EPH-0103,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0093,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0094,Huffy Pro Thunder Competition Certified range,Huffy,June/July 1982,Magazine advertisement,1,EPH-0104,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0094,PKR-CAT-002,Advertisements and price lists
OBJ-0095,Race Inc Aero special feature,Race Inc; Cav Strutt,June/July 1982,Product-history object,1,EPH-0105,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0095,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0096,SJK British chromoly race-bike test,SJK Products; Steve Woolley,June/July 1982,Product-history object,1,EPH-0106,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0096,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0097,Cyclone Bikes seven-sticker packet offer,Cyclone Bikes; BMX Action Bike,June/July 1982,Information-pack mailer,1,EPH-0107,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0097,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0098,UKBMX national rule-book notice,UKBMX; IBMXF,June/July 1982,Product literature,1,EPH-0108,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0098,PKR-CAT-001,Catalogs and product literature
OBJ-0099,Puch Murray 20-inch and 24-inch BMX range advertisement,Puch Murray,August/September 1982,Magazine advertisement,1,EPH-0109,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0099,PKR-CAT-002,Advertisements and price lists
OBJ-0100,Diamond Back Silver Streak and Pro-Star information-pack offer,Diamond Back; Pro-Star; Freewheeler,August/September 1982,Information-pack mailer,1,EPH-0110,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending. Duplicate relationship review open against EPH-0159 (Diamond Back Silver Streak information-pack campaign).,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0100,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0101,Kenda Karate tyre advertisement,Kenda; Moore Large,August/September 1982,Magazine advertisement,1,EPH-0111,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0101,PKR-CAT-002,Advertisements and price lists
OBJ-0102,Raleigh Burner five-model range launch,Raleigh; Halfords,August/September 1982,Product announcement / kit,1,EPH-0112,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending. Duplicate relationship review open against EPH-0203 (Raleigh Burner range / price-list campaign).,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0102,PKR-CAT-008,Product announcements and technical material
OBJ-0103,Home-built Diamond Back II project letter,Paul Connors; Diamond Back,August/September 1982,Product-history object,1,EPH-0113,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0103,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0104,Ramsey BMX Club free-entry visitor notice,Ramsey BMX Club; Steve's Team Mongoose,August/September 1982,Event notice / contact flyer,1,EPH-0114,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0104,PKR-CAT-005,"Events, registration, and membership"
OBJ-0105,ACS experimental 26-inch Z-rim production note,ACS,August/September 1982,Product-history object,1,EPH-0115,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0105,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0106,Gecko BMX product-range advertisement,Gecko Leisure Products,August/September 1982,Dealer/shop advertisement,1,EPH-0116,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0106,PKR-CAT-007,Dealers and distributors
OBJ-0107,Redline PL-20 Carrera complete-package advertisement,Redline,August/September 1982,Product literature,1,EPH-0117,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0107,PKR-CAT-001,Catalogs and product literature
OBJ-0108,Kuwahara frame-and-fork range advertisement,Kuwahara,August/September 1982,Product literature,1,EPH-0118,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0108,PKR-CAT-001,Catalogs and product literature
OBJ-0109,"MCS, Race Inc, and Powerlite range advertisement",MCS; Race Inc; Powerlite; Gecko,August/September 1982,Dealer advertisement / price-list lead,1,EPH-0119,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0109,PKR-CAT-007,Dealers and distributors
OBJ-0110,PK Ripper editorial test,SE Racing; PK Ripper,August/September 1982,Product-history object,1,EPH-0120,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0110,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0111,Ammaco BMX thrash test,Ammaco; Andy Ruffell,August/September 1982,Product-history object,1,EPH-0121,,RETAIN — issue-specific occurrence pending visual comparison,MEDIUM-HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0111,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0112,Tim March profile and March Racing Developments launch,Tim March; March Racing Developments,August/September 1982,Factory-team history,1,EPH-0122,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0112,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0113,March Racing Developments number-plate offer,March Racing Developments,August/September 1982,Product literature,1,EPH-0123,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0113,PKR-CAT-001,Catalogs and product literature
